Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,30000
Base Time Seconds,1708790462
Base Time Fractional,.690476693
Base Time,02/24/2024 16:01:02.690476693
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
1.334211218802e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.393184637,None,
1.339667052563e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.393425697,None,
1.341065032642e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.393665303,None,
1.337514410671e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.393902031,None,
1.332528694105e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.394138031,None,
1.326763572716e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.394376182,None,
1.320825250255e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.394615788,None,
1.321827342171e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.394855394,None,
1.301500959248e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.397347091,None,
1.286556181055e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.397586546,None,
1.290601663232e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.397827576,None,
1.282968444569e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.398064303,None,
1.283154017145e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.398304606,None,
1.280964260738e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.398544970,None,
1.276040401698e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.398781667,None,
1.276176488254e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.399020576,None,
1.26651434275e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.399260182,None,
1.262840005728e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.399499061,None,
1.242513622805e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.401991091,None,
1.245544641561e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.402227122,None,
1.242092991631e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.402468152,None,
1.239668176626e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.402709212,None,
1.239779520172e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.402945940,None,
1.237701107311e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.403182637,None,
1.23371748266e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.403421576,None,
1.235202063276e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.403659031,None,
1.234967004678e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.403898637,None,
1.233284479981e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.404138364,None,
1.223931622105e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.406628091,None,
1.230562748853e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.406864970,None,
1.231948357427e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.407102394,None,
1.245272468448e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.407342000,None,
1.238381540093e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.407582334,None,
1.240163036831e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.407821940,None,
1.241350701323e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.408059394,None,
1.236340241747e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.408299000,None,
1.235536093914e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.408535728,None,
1.236389727768e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.408776031,None,
1.204199071429e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.411268091,None,
1.2053372499e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.411509031,None,
1.205275392375e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.411746485,None,
1.197765888763e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.411983940,None,
1.20427330046e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.412225000,None,
1.204446501531e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.412466031,None,
1.197803003278e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.412707091,None,
1.197320514579e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.412948122,None,
1.195279216233e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.413187728,None,
1.191221362551e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.413424455,None,
1.188821290557e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.415918091,None,
1.193547205515e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.416154122,None,
1.18035918105e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.416393000,None,
1.183860317001e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.416631152,None,
1.199535013996e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.416870061,None,
1.201267024714e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.417108212,None,
1.207873408451e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.417349303,None,
1.215828286248e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.417586031,None,
1.215098367445e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.417824909,None,
1.218154129211e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.418063091,None,
1.221568664626e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.420555091,None,
1.232109186994e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.420793243,None,
1.232616418704e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.421033606,None,
1.229375084361e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.421274667,None,
1.237354705168e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.421515000,None,
1.228583308033e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.421753152,None,
1.230006031122e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.421992758,None,
1.232987563858e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.422228788,None,
1.224933714021e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.422464758,None,
1.218228358242e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.422703637,None,
1.166329651848e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.425197091,None,
1.159055205933e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.425438303,None,
1.166824512114e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.425677909,None,
1.15910469196e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.425920425,None,
1.166527595954e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.426160031,None,
1.157038650348e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.426401819,None,
1.161343934665e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.426643606,None,
1.159005719907e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.426881758,None,
1.160886188919e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.427121364,None,
1.163706892436e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.427358819,None,
1.160378957146e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.429856091,None,
1.158152085948e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.430097728,None,
1.161715079865e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.430335879,None,
1.168346207433e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.430574758,None,
1.162110968078e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.430813667,None,
1.166725540061e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.431053303,None,
1.164622383929e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.431295091,None,
1.170808137257e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.431533273,None,
1.168940039752e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.431771425,None,
1.173492754202e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.432011728,None,
1.166898741154e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.434505091,None,
1.169496757552e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.434747212,None,
1.158597460187e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.434988243,None,
1.157162365415e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.435227122,None,
1.153549885471e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.435468909,None,
1.158003627868e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.435709970,None,
1.153116882738e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.435948122,None,
1.15126115674e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.436188455,None,
1.144506314105e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.436425879,None,
1.148168280076e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.436667667,None,
1.148205394596e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.439159091,None,
1.147438361183e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.439396425,None,
1.149244601155e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.439638212,None,
1.150048749087e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.439877091,None,
1.14655998421e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.440117394,None,
1.143862995759e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.440357728,None,
1.151199299207e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.440598788,None,
1.147896106929e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.440835515,None,
1.152906567125e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.441077334,None,
1.170907109311e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.441316940,None,
1.150358036754e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.443808091,None,
1.156927306789e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.444048970,None,
1.152003447139e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.444290031,None,
1.159426351133e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.444528212,None,
1.154453005457e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.444768515,None,
1.160638758786e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.445005970,None,
1.151694159473e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.445242697,None,
1.160156270026e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.445480849,None,
1.167975062233e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.445722667,None,
1.166317280341e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.445961546,None,
1.156519047069e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.448458091,None,
1.161863537945e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.448698425,None,
1.163904836543e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.448937303,None,
1.172441176136e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.449174728,None,
1.176189742653e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.449415788,None,
1.170263790964e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.449657546,None,
1.175558795813e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.449894970,None,
1.176721717439e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.450136031,None,
1.175175279107e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.450373455,None,
1.173913385428e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.450613758,None,
1.178070211665e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.453104091,None,
1.181447632982e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.453343606,None,
1.186012718938e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.453583940,None,
1.179591906983e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.453820637,None,
1.187732358364e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.454057334,None,
1.184924026352e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.454296970,None,
1.193670681559e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.454537303,None,
1.193373765399e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.454776334,None,
1.188783936429e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.455015212,None,
1.18415699294e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.455251212,None,
1.159933582906e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.457745091,None,
1.155987072283e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.457986243,None,
1.153413798898e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.458225849,None,
1.153488027938e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.458466909,None,
1.145557892171e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.458707970,None,
1.14293513276e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.458946091,None,
1.145248604505e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.459184970,None,
1.141141264295e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.459422394,None,
1.141858811681e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.459664243,None,
1.135202941099e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.459901697,None,
1.133852408628e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.462398091,None,
1.132021427062e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.462638212,None,
1.136982397387e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.462879970,None,
1.136264850557e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.463119546,None,
1.131872969097e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.463358394,None,
1.130697676876e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.463600152,None,
1.136264850557e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.463840455,None,
1.12991827256e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.464079334,None,
1.136734967446e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.464318243,None,
1.136376194031e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.464557849,None,
1.140693846508e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.467050091,None,
1.1453702724e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.467290970,None,
1.140396930578e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.467529152,None,
1.153374631004e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.467769455,None,
1.152112738303e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.468010515,None,
1.154290121787e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.468249394,None,
1.154871582149e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.468486091,None,
1.150046698292e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.468724212,None,
1.151024046561e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.468964546,None,
1.153151944056e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.469206273,None,
1.14967555338e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.471701091,None,
1.144937270002e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.471940697,None,
1.151172504525e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.472178122,None,
1.148302317205e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.472414788,None,
1.148982749544e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.472652212,None,
1.154859210652e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.472891091,None,
1.149279665474e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.473129243,None,
1.140941276449e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.473368152,None,
1.146768251569e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.473609182,None,
1.139951556684e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.473849515,None,
1.13688342541e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.476343091,None,
1.144974384494e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.476582576,None,
1.134050352582e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.476820000,None,
1.139988671175e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.477060334,None,
1.14034744459e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.477299909,None,
1.140495902555e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.477540212,None,
1.138231918591e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.477780515,None,
1.15081373111e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.478022273,None,
1.142685657536e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.478264031,None,
1.145382643897e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.478502940,None,
1.173626771706e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.480994091,None,
1.182175476181e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.481231667,None,
1.19116955455e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.481472728,None,
1.191206669041e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.481713031,None,
1.187086960517e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.481953334,None,
1.194151085344e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.482192243,None,
1.189684974902e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.482432576,None,
1.194472744268e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.482670000,None,
1.183895114273e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.482910334,None,
1.190885010118e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.483149212,None,
1.177387706815e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.485644091,None,
1.168492600422e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.485882243,None,
1.178228968616e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.486121819,None,
1.17436906153e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.486361425,None,
1.173849458653e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.486600273,None,
1.159981010439e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.486838455,None,
1.153151944056e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.487079485,None,
1.151914794349e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.487319788,None,
1.145395015394e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.487557940,None,
1.146322877674e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.487796091,None,
1.134916357376e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.490289091,None,
1.137737058708e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.490530758,None,
1.129373926689e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.490771788,None,
1.138157689609e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.491009212,None,
1.136413308522e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.491250970,None,
1.141770166753e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.491489849,None,
1.144825926529e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.491727303,None,
1.139295867339e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.491964728,None,
1.13739065679e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.492202879,None,
1.137588600743e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.492443182,None,
1.147139396481e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.494939091,None,
1.149700296374e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.495179849,None,
1.149180693497e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.495420152,None,
1.146755880072e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.495659031,None,
1.146273391686e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.495899334,None,
1.137972117152e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.496138940,None,
1.143502176342e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.496380697,None,
1.139530925783e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.496621031,None,
1.143564033828e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.496859940,None,
1.140273215607e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.497100243,None,
1.12521714526e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.499595091,None,
1.130128634842e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.499836606,None,
1.128854369283e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.500075485,None,
1.131489500973e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.500317212,None,
1.125303745832e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.500558273,None,
1.126033664938e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.500800061,None,
1.127060500292e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.501037485,None,
1.120602571924e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.501276334,None,
1.12917602855e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.501515212,None,
1.132392621224e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.501752637,None,
1.146916774295e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.504244091,None,
1.139543354167e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.504485000,None,
1.149935422804e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.504723849,None,
1.151667434244e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.504964182,None,
1.154747940304e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.505202364,None,
1.15629437909e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.505439788,None,
1.153597389848e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.505680091,None,
1.151667434244e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.505921122,None,
1.153585018338e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.506159273,None,
1.148735386307e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.506400303,None,
1.144838360568e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.508893091,None,
1.144727016975e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.509130394,None,
1.142562002676e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.509372879,None,
1.137823714238e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.509611788,None,
1.148834358389e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.509852909,None,
1.142500145124e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.510091061,None,
1.14449195828e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.510329243,None,
1.13617830337e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.510571000,None,
1.142660974758e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.510809122,None,
1.139728926821e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.511048000,None,
1.184365335921e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.513540091,None,
1.179404360298e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,20.513779637,None,
